Datetime,Sentiment,Category,Score
2020-11-08 03:05:59,positive,dogs,75
2021-02-18 10:43:12,neutral,dogs,20
2021-02-01 11:49:53,positive,dogs,50
2020-10-22 15:01:57,negative,dogs,0
2020-09-09 00:41:20,positive,studying,45
2020-07-05 10:43:09,positive,studying,45
2021-04-07 20:19:30,negative,studying,5
2021-01-17 23:43:53,negative,cooking,0
2020-06-23 11:28:25,negative,cooking,0
2020-10-22 09:15:50,negative,cooking,10
2021-03-10 18:08:20,positive,cooking,72
2020-12-28 09:05:09,negative,cooking,12
2021-05-19 11:51:15,negative,cooking,5
2021-05-04 21:19:02,positive,cooking,72
2020-12-26 13:56:56,negative,cooking,5
2021-01-23 11:26:42,negative,cooking,12
2020-11-03 04:22:14,positive,cooking,30
2020-09-02 00:42:34,positive,cooking,75
2020-12-11 09:58:16,negative,cooking,10
2021-01-14 00:16:41,positive,cooking,60
2020-10-16 14:01:02,positive,cooking,75
2021-02-03 08:07:48,negative,cooking,10
2020-12-15 07:10:58,negative,cooking,12
2020-10-10 22:18:07,negative,cooking,10
2021-03-23 19:44:59,positive,cooking,60
2020-07-24 12:25:11,neutral,cooking,20
2021-02-05 19:47:55,negative,cooking,5
2021-02-09 04:51:20,positive,cooking,30
2020-10-04 22:03:38,positive,cooking,72
2021-01-15 21:57:57,positive,cooking,45
2020-06-24 01:16:23,positive,cooking,30
2020-07-02 22:14:27,neutral,cooking,20
2021-02-16 12:59:22,negative,cooking,5
2021-01-01 01:06:11,positive,cooking,50
2020-06-22 05:26:30,negative,food,10
2021-03-07 22:58:12,positive,food,50
2021-06-13 16:33:27,positive,food,45
2020-11-29 17:52:54,negative,food,12
2020-09-16 06:44:28,negative,food,5
2021-01-25 20:18:18,neutral,food,35
2020-08-05 20:00:04,neutral,food,35
2020-08-13 18:17:46,positive,food,30
2020-10-21 00:53:58,positive,food,45
2021-01-03 15:07:59,positive,food,70
2020-11-11 12:09:36,negative,food,5
2021-01-30 07:11:38,positive,food,75
2021-03-25 14:56:54,negative,food,15
2020-08-26 19:33:55,positive,food,30
2021-02-28 02:47:12,positive,food,70
2020-07-10 14:19:54,negative,food,5
2020-08-18 09:56:16,negative,food,15
2020-07-22 20:32:40,negative,food,10
2020-10-22 19:08:38,positive,food,30
2020-07-04 12:35:11,negative,food,12
2020-08-12 21:47:07,positive,food,75
2020-12-12 13:04:31,negative,food,5
2021-03-27 20:10:54,positive,food,65
2021-04-18 06:34:31,positive,food,45
2020-11-29 09:38:35,neutral,food,35
2020-07-17 05:35:53,negative,food,12
2020-10-01 04:13:04,positive,food,70
2020-11-22 16:02:35,positive,food,70
2020-11-01 03:02:59,negative,food,12
2020-10-10 23:55:45,negative,food,0
2020-08-02 05:53:36,positive,food,50
2020-11-12 20:23:44,positive,food,45
2021-01-25 20:58:25,positive,food,65
2021-02-12 12:06:27,negative,food,5
2020-08-18 03:41:33,positive,food,70
2021-02-26 21:35:14,negative,technology,15
2021-05-30 10:00:23,positive,technology,60
2021-02-24 17:09:32,negative,technology,15
2021-01-08 15:13:20,positive,technology,65
2020-10-13 12:54:00,positive,technology,30
2020-07-08 11:52:26,positive,technology,60
2021-02-16 12:11:01,positive,technology,72
2020-08-01 08:00:05,negative,technology,0
2020-12-25 22:21:40,negative,technology,5
2020-11-04 14:40:19,positive,technology,72
2020-11-22 01:05:58,neutral,technology,35
2020-09-07 23:56:37,positive,technology,70
2021-06-05 11:48:51,negative,technology,15
2020-12-27 22:57:47,negative,technology,5
2020-09-25 22:00:47,positive,technology,45
2020-08-04 11:20:40,positive,technology,72
2021-03-18 18:58:00,negative,technology,10
2020-09-30 09:07:08,positive,technology,50
2020-10-19 03:36:22,positive,healthy eating,45
2020-10-27 21:57:49,positive,healthy eating,72
2020-06-30 23:11:07,negative,healthy eating,0
2021-02-05 02:00:43,negative,healthy eating,15
2021-03-12 23:07:49,positive,healthy eating,45
2020-10-17 04:55:11,positive,healthy eating,60
2021-05-22 03:37:41,negative,healthy eating,12
2020-06-24 02:58:34,neutral,healthy eating,20
2021-03-13 21:26:58,positive,healthy eating,75
2021-05-21 14:58:32,negative,healthy eating,0
2021-02-07 13:05:34,neutral,healthy eating,35
2020-12-13 00:37:47,positive,healthy eating,30
2021-03-11 00:44:37,negative,healthy eating,12
2020-12-12 15:42:49,neutral,healthy eating,35
2020-12-23 12:51:18,positive,healthy eating,72
2021-02-03 21:47:30,positive,healthy eating,65
2020-09-01 22:44:10,positive,healthy eating,70
2020-10-01 07:34:15,negative,healthy eating,0
2021-04-16 09:46:40,positive,healthy eating,70
2020-11-12 16:56:37,positive,healthy eating,75
2020-09-18 23:23:40,positive,healthy eating,70
2020-07-25 18:29:59,positive,healthy eating,72
2021-04-12 23:07:35,positive,healthy eating,75
2020-07-11 00:31:58,positive,healthy eating,50
2020-12-28 00:27:06,positive,healthy eating,50
2020-08-10 05:25:41,positive,healthy eating,70
2021-03-08 12:14:48,negative,healthy eating,12
2021-04-20 02:53:48,positive,healthy eating,72
2021-01-18 08:31:30,neutral,healthy eating,20
2021-02-01 07:58:59,negative,healthy eating,15
2021-03-14 07:00:28,positive,healthy eating,50
2021-06-17 13:42:29,neutral,healthy eating,35
2020-09-26 09:33:40,positive,healthy eating,30
2021-02-17 18:29:20,negative,healthy eating,15
2020-07-07 12:17:02,negative,healthy eating,0
2021-03-26 14:57:37,positive,healthy eating,60
2021-01-13 14:21:39,negative,healthy eating,5
2021-01-26 04:49:54,positive,healthy eating,45
2021-01-08 12:59:57,negative,healthy eating,12
2021-05-13 08:45:02,positive,healthy eating,72
2021-04-05 06:47:30,negative,healthy eating,10
2021-04-28 07:56:20,positive,healthy eating,30
2021-01-20 09:12:01,positive,healthy eating,70
2021-04-18 19:52:53,positive,animals,70
2021-05-25 13:39:32,neutral,animals,20
2021-04-13 04:44:45,negative,animals,10
2020-09-07 15:12:42,positive,animals,60
2021-04-30 19:43:14,neutral,animals,20
2021-04-24 12:10:33,positive,animals,60
2020-07-26 02:20:28,positive,animals,30
2020-09-06 09:22:49,positive,animals,72
2020-09-08 15:30:59,negative,animals,0
2020-07-26 17:43:37,positive,animals,50
2020-12-07 07:49:34,negative,animals,10
2021-05-03 02:36:21,negative,animals,10
2021-02-19 03:09:51,positive,animals,65
2021-01-27 01:27:26,neutral,animals,20
2020-11-14 01:27:43,positive,animals,70
2020-07-06 05:30:37,negative,animals,12
2020-08-16 19:30:51,positive,animals,70
2021-01-22 21:05:15,negative,animals,5
2021-02-16 02:10:59,positive,animals,50
2020-10-14 08:12:45,positive,animals,45
2020-10-30 06:51:28,negative,animals,15
2021-01-04 16:17:21,positive,animals,30
2020-10-19 19:31:18,negative,animals,10
2020-11-11 18:52:27,negative,technology,5
2020-07-29 20:23:08,negative,animals,12
2020-07-15 03:34:11,negative,animals,5
2020-09-20 07:23:21,negative,animals,10
2020-10-10 12:25:25,positive,animals,75
2020-12-26 18:29:27,positive,animals,50
2020-10-31 12:10:36,positive,animals,30
2020-09-21 12:16:29,positive,animals,30
2021-05-09 05:10:27,positive,animals,30
2020-09-29 23:50:41,positive,animals,65
2020-06-25 08:02:11,positive,animals,75
2020-11-03 21:53:26,positive,animals,70
2021-03-04 18:10:11,negative,animals,5
2021-04-27 04:18:37,positive,fitness,72
2021-06-02 15:37:51,positive,fitness,70
2021-01-24 10:15:43,negative,fitness,5
2021-02-15 16:07:31,positive,fitness,60
2020-09-10 17:30:21,negative,fitness,15
2020-06-23 00:21:11,positive,fitness,70
2020-07-26 00:05:58,neutral,fitness,20
2020-07-01 18:24:27,positive,fitness,70
2021-03-31 13:59:44,positive,fitness,50
2021-01-16 16:46:29,neutral,fitness,35
2020-10-25 21:34:22,positive,fitness,65
2020-11-12 19:22:27,negative,fitness,0
2020-12-04 01:31:21,positive,fitness,60
2020-07-06 23:09:48,positive,fitness,45
2020-08-03 03:42:18,negative,fitness,15
2021-04-28 21:09:29,positive,fitness,60
2020-09-21 08:22:31,negative,fitness,0
2021-01-09 01:09:52,positive,fitness,75
2021-03-22 08:07:20,negative,fitness,10
2020-08-26 23:17:20,positive,fitness,72
2021-05-27 17:18:55,positive,fitness,72
2020-12-04 19:57:24,negative,fitness,5
2021-03-23 06:54:27,negative,fitness,15
2021-02-04 03:57:51,positive,fitness,75
2020-11-08 16:08:35,positive,fitness,50
2020-08-25 13:14:07,neutral,fitness,20
2021-06-01 04:56:58,neutral,fitness,35
2020-09-15 15:57:41,negative,fitness,12
2020-10-11 07:33:45,positive,fitness,50
2020-10-10 05:06:15,negative,fitness,15
2021-06-10 08:11:56,positive,fitness,50
2021-05-28 17:59:05,negative,fitness,12
2021-01-27 15:57:15,negative,fitness,0
2020-11-08 16:37:40,positive,fitness,45
2021-04-17 17:55:42,negative,fitness,5
2020-08-09 14:35:29,positive,fitness,45
2020-12-23 00:09:09,positive,fitness,70
2020-06-23 03:47:58,positive,fitness,70
2021-02-18 17:27:26,negative,fitness,12
2021-03-14 23:32:33,positive,veganism,50
2020-11-05 17:43:37,positive,veganism,30
2020-06-30 11:21:47,positive,veganism,70
2021-03-25 13:52:48,positive,veganism,72
2020-12-06 06:14:00,negative,veganism,0
2021-05-29 05:32:27,negative,veganism,15
2020-09-08 15:43:09,positive,veganism,70
2020-11-12 18:44:51,negative,veganism,15
2020-09-01 16:08:53,positive,veganism,75
2021-04-04 08:34:07,neutral,veganism,35
2020-07-09 18:18:14,negative,dogs,5
2020-09-19 20:45:43,neutral,dogs,35
2020-10-29 13:28:49,negative,dogs,15
2021-05-15 00:36:36,positive,dogs,65
2020-12-11 05:18:27,positive,dogs,75
2021-01-28 22:41:09,negative,dogs,10
2021-05-26 20:51:59,positive,dogs,60
2021-03-07 15:45:59,positive,dogs,70
2021-05-10 10:01:24,positive,dogs,65
2020-07-18 20:13:35,positive,dogs,72
2020-07-09 09:15:10,positive,dogs,70
2020-06-18 17:31:37,neutral,dogs,20
2021-02-06 09:30:10,positive,dogs,60
2020-12-28 13:57:23,negative,dogs,15
2020-11-18 03:01:16,positive,dogs,45
2021-02-14 22:31:23,neutral,dogs,35
2021-06-08 02:30:44,negative,dogs,15
2020-11-23 01:32:25,positive,dogs,65
2020-10-25 01:37:52,positive,dogs,65
2021-02-17 21:07:09,positive,dogs,65
2021-02-10 18:48:40,positive,dogs,30
2020-06-26 16:08:58,negative,dogs,0
2021-05-18 09:59:31,negative,dogs,0
2021-02-19 18:18:22,positive,dogs,72
2021-02-23 07:48:12,negative,dogs,10
2021-05-20 23:25:03,neutral,dogs,35
2021-05-26 01:47:26,positive,dogs,50
2020-09-01 12:06:03,positive,dogs,45
2020-08-14 03:25:31,positive,dogs,30
2020-09-24 22:49:09,positive,dogs,50
2020-09-22 04:59:04,negative,dogs,10
2021-02-22 18:10:29,negative,dogs,0
2021-05-11 14:07:13,positive,dogs,70
2020-09-21 09:08:13,positive,dogs,70
2021-01-07 07:39:06,positive,dogs,45
2020-10-22 04:43:37,negative,dogs,12
2020-11-06 04:38:12,negative,dogs,5
2021-02-19 13:10:01,negative,studying,15
2020-08-16 18:44:06,positive,studying,45
2021-02-17 21:02:14,neutral,studying,20
2020-07-05 05:18:42,positive,studying,30
2021-03-17 07:10:10,positive,studying,60
2021-01-04 17:31:22,positive,studying,50
2020-11-21 17:31:18,positive,studying,70
2020-07-21 13:44:32,positive,studying,70
2020-07-21 23:08:32,neutral,studying,35
2020-10-27 22:45:15,positive,studying,72
2020-09-30 15:28:49,positive,studying,60
2020-12-08 11:22:23,neutral,studying,20
2020-09-06 08:09:30,positive,studying,60
2020-11-13 09:20:30,positive,studying,30
2021-03-12 21:19:17,positive,studying,45
2021-03-01 19:04:37,negative,studying,15
2020-06-24 02:02:05,positive,studying,60
2021-02-06 15:30:49,positive,studying,70
2021-04-10 21:19:36,positive,studying,70
2020-07-25 14:49:06,positive,studying,60
2020-09-28 00:52:16,positive,studying,50
2020-07-21 10:02:01,positive,studying,45
2020-12-14 05:38:45,positive,studying,70
2020-12-30 19:16:17,negative,studying,5
2020-09-05 14:28:46,negative,studying,12
2021-01-25 21:31:49,positive,studying,70
2020-12-27 01:40:02,neutral,studying,20
2020-12-08 13:59:04,positive,studying,30
2021-02-07 18:56:09,negative,studying,0
2020-07-12 14:13:22,positive,studying,75
2020-08-02 09:53:04,negative,studying,15
2021-03-05 13:41:42,negative,studying,12
2020-12-15 00:19:42,positive,studying,30
2020-11-28 12:49:56,positive,studying,45
2021-01-01 08:56:45,positive,studying,75
2020-08-31 17:18:47,positive,studying,45
2021-05-21 18:53:43,positive,culture,45
2021-05-06 09:35:08,positive,culture,72
2020-08-14 14:17:09,positive,culture,30
2020-10-11 21:15:07,positive,culture,45
2020-10-26 04:55:03,positive,culture,70
2020-07-12 16:41:44,negative,culture,15
2020-11-13 23:44:42,positive,culture,70
2020-09-08 23:38:50,negative,culture,12
2021-01-03 20:17:18,positive,culture,30
2020-06-30 09:35:44,negative,culture,15
2020-10-03 05:45:41,negative,culture,12
2020-09-30 06:54:46,neutral,culture,35
2021-04-09 03:19:26,positive,culture,72
2021-03-12 14:08:26,positive,culture,72
2021-03-04 04:56:49,positive,culture,70
2020-12-19 05:42:08,positive,tennis,50
2021-02-24 03:44:05,negative,tennis,0
2020-07-21 03:06:39,neutral,tennis,20
2020-12-22 03:22:18,positive,tennis,60
2020-12-24 13:08:00,positive,tennis,75
2020-09-20 19:56:59,negative,tennis,10
2020-11-05 19:47:01,positive,tennis,30
2021-05-27 23:09:17,positive,tennis,60
2020-11-24 19:10:07,negative,tennis,0
2021-01-22 18:16:32,positive,tennis,30
2021-03-08 04:44:53,negative,tennis,5
2021-04-22 00:50:32,negative,tennis,15
2020-10-23 20:46:20,negative,tennis,10
2021-01-22 16:02:50,negative,tennis,0
2020-08-22 09:38:35,negative,tennis,5
2021-03-28 13:07:56,negative,tennis,0
2021-03-21 15:58:43,positive,tennis,75
2020-10-18 08:02:33,positive,tennis,70
2020-12-01 12:42:05,positive,tennis,72
2021-05-31 12:22:06,positive,tennis,65
2021-06-01 12:52:17,negative,tennis,15
2020-12-21 02:17:24,negative,tennis,5
2021-01-21 17:54:28,negative,tennis,15
2021-04-20 12:29:31,negative,tennis,5
2021-03-05 09:20:01,neutral,tennis,35
2020-12-01 18:29:09,negative,tennis,5
2020-12-11 06:22:21,positive,tennis,70
2021-04-12 22:58:25,negative,tennis,5
2020-12-14 03:29:47,negative,tennis,15
2020-06-26 02:25:44,positive,tennis,70
2021-04-12 06:15:56,neutral,tennis,35
2020-10-12 02:32:53,positive,tennis,45
2020-07-10 16:07:33,negative,tennis,15
2021-05-14 23:08:59,negative,tennis,10
2021-03-17 12:08:11,negative,tennis,10
2020-06-29 10:18:22,positive,tennis,60
2021-04-25 09:53:26,positive,tennis,30
2020-08-30 07:39:00,negative,tennis,12
2020-08-13 09:19:57,negative,tennis,5
2021-05-20 07:35:58,negative,tennis,15
2020-07-07 06:44:38,positive,tennis,50
2020-12-11 16:05:04,positive,tennis,75
2020-08-24 17:41:11,neutral,tennis,20
2021-06-06 16:28:56,neutral,tennis,20
2021-04-02 07:32:14,positive,travel,65
2020-07-11 04:37:23,negative,travel,12
2020-07-24 10:25:16,positive,travel,45
2020-12-11 18:03:30,neutral,travel,35
2020-09-03 10:59:45,negative,travel,0
2021-05-03 09:04:35,negative,travel,5
2020-09-25 04:54:18,neutral,travel,20
2021-06-10 02:21:48,negative,travel,5
2020-10-28 23:07:25,positive,travel,65
2020-11-10 07:27:45,negative,travel,0
2021-05-18 01:53:03,positive,travel,60
2021-01-25 00:52:11,negative,travel,0
2020-12-03 22:11:56,negative,travel,10
2021-04-08 11:32:52,negative,travel,10
2021-04-09 19:47:17,positive,travel,70
2021-01-10 02:16:50,neutral,travel,35
2020-07-12 05:43:40,positive,travel,70
2020-10-28 19:23:52,positive,travel,50
2020-09-13 03:59:20,neutral,travel,35
2020-09-08 07:53:10,neutral,travel,35
2021-02-01 14:10:22,positive,travel,70
2021-03-28 21:01:26,negative,travel,15
2020-08-07 09:43:12,positive,travel,60
2020-07-10 17:56:54,negative,travel,15
2021-04-20 01:25:12,negative,travel,10
2020-10-06 06:36:56,positive,travel,65
2020-12-11 05:09:27,positive,travel,30
2020-09-10 19:00:19,positive,travel,70
2020-06-26 18:09:24,negative,travel,0
2020-10-13 19:10:33,positive,travel,72
2020-08-03 19:17:12,neutral,travel,35
2021-01-09 17:56:16,positive,travel,50
2020-07-12 21:16:13,positive,travel,60
2021-04-02 06:09:00,negative,travel,5
2021-01-20 19:32:40,negative,travel,0
2021-03-29 00:19:17,negative,travel,15
2020-10-25 19:23:17,positive,travel,70
2020-08-23 04:16:12,positive,science,60
2020-07-27 10:58:15,negative,science,12
2021-05-01 14:02:27,negative,science,15
2020-09-03 02:11:12,positive,science,75
2021-05-28 16:02:56,neutral,science,20
2021-05-19 12:21:45,neutral,science,20
2020-11-18 06:03:39,positive,science,65
2021-01-11 04:54:56,negative,science,5
2020-09-05 00:18:11,positive,science,30
2021-04-30 18:45:45,positive,science,30
2020-12-20 00:03:23,positive,science,70
2020-10-09 09:46:38,positive,science,72
2020-08-02 00:38:31,negative,science,10
2021-03-02 06:19:12,negative,science,12
2020-08-02 05:48:04,positive,science,45
2020-10-24 10:08:27,negative,science,0
2021-03-19 01:57:46,positive,science,65
2021-02-19 04:53:24,positive,science,65
2020-08-07 09:07:19,negative,science,0
2020-07-20 10:14:52,positive,science,50
2020-11-23 22:51:39,positive,science,30
2020-10-26 19:54:19,positive,science,75
2021-03-11 01:09:24,positive,science,70
2021-04-14 11:10:22,neutral,science,35
2021-03-07 05:10:53,neutral,science,35
2020-08-05 11:59:47,neutral,science,20
2020-09-20 22:27:07,negative,science,12
2021-04-16 14:19:14,positive,science,50
2021-06-13 09:07:41,positive,science,70
2021-01-16 05:51:58,negative,science,0
2020-10-13 21:13:20,positive,science,30
2021-03-04 07:16:01,positive,science,65
2021-02-03 02:51:19,positive,science,45
2020-10-11 18:39:13,negative,science,12
2020-09-21 09:10:22,negative,technology,0
2020-08-16 21:42:43,neutral,technology,35
2021-03-12 12:45:22,positive,technology,45
2020-11-12 18:27:12,positive,technology,75
2021-02-04 07:27:14,negative,technology,0
2021-01-27 07:41:19,positive,technology,50
2021-03-07 00:08:55,positive,technology,50
2020-12-09 11:46:38,positive,technology,70
2020-08-24 22:36:59,positive,technology,60
2021-01-31 01:25:58,negative,technology,12
2020-08-18 11:48:21,positive,technology,70
2020-12-26 05:20:43,negative,technology,15
2021-05-26 13:22:56,negative,technology,0
2020-08-25 20:49:37,positive,technology,70
2020-10-24 04:55:09,neutral,technology,35
2021-05-26 20:48:35,positive,technology,72
2021-03-17 01:02:55,positive,technology,70
2020-11-23 04:32:37,negative,technology,5
2021-06-11 06:38:20,negative,technology,12
2020-12-17 14:19:27,positive,technology,75
2021-01-17 09:47:07,positive,science,30
2020-12-16 20:35:08,positive,science,70
2021-02-04 00:01:42,positive,science,60
2021-06-10 22:58:00,neutral,science,35
2021-01-24 23:12:17,negative,science,15
2020-12-20 01:10:46,negative,science,0
2021-05-24 06:00:46,negative,science,10
2021-06-03 02:16:45,negative,science,0
2020-09-02 04:42:27,positive,science,70
2021-01-16 12:04:45,negative,science,10
2020-07-14 23:28:01,positive,science,45
2020-07-07 02:23:11,positive,science,30
2020-12-15 18:27:16,neutral,science,35
2020-11-26 03:30:51,negative,science,10
2020-10-23 11:51:21,positive,science,70
2020-07-13 20:37:03,negative,science,15
2021-02-27 15:13:50,positive,science,50
2021-06-11 22:04:16,negative,science,12
2021-05-02 11:56:22,neutral,food,35
2020-06-23 11:42:19,negative,food,5
2021-04-17 20:46:28,neutral,food,35
2021-05-05 22:54:45,positive,food,60
2020-07-09 07:52:46,negative,food,5
2020-11-08 01:04:14,positive,food,72
2020-08-09 00:26:51,negative,food,15
2021-05-09 23:18:48,negative,food,5
2020-08-12 22:52:05,positive,food,70
2020-06-29 15:40:22,positive,food,75
2021-02-12 04:04:06,positive,food,75
2020-09-10 10:21:40,negative,food,0
2021-02-02 15:29:19,positive,fitness,72
2020-10-08 00:01:27,neutral,dogs,35
2020-11-02 14:17:38,negative,dogs,10
2021-01-30 12:11:33,positive,dogs,65
2020-11-19 02:52:01,negative,dogs,10
2020-09-05 16:12:45,negative,dogs,5
2021-01-24 04:05:18,positive,dogs,75
2021-01-03 16:13:36,positive,dogs,45
2020-09-27 07:20:20,positive,dogs,60
2020-06-20 12:57:00,positive,dogs,60
